date_day,ad_source,campaign_id,campaign_name,country,platform,spend_usd,impressions,clicks,installs,conversions,revenue_usd
2025-02-17,tiktok,ti_0048,Video Prospecting Feb,ES,ios,666.67,34157,1084,81,35,0.0
2025-02-18,tiktok,ti_0049,UGC Launch Feb,IT,ios,878.58,49876,1147,130,34,0.0
2025-02-19,tiktok,ti_0050,Creator Push Feb,FR,android,880.57,38421,1089,104,37,0.0
2025-02-20,tiktok,ti_0051,Video Prospecting Feb,IT,android,941.66,39856,1107,58,37,0.0
2025-02-21,tiktok,ti_0052,UGC Launch Feb,IT,ios,1016.56,59488,1050,65,26,0.0
2025-02-22,tiktok,ti_0053,Creator Push Feb,IT,android,688.0,37091,890,89,20,0.0
2025-02-23,tiktok,ti_0054,Video Prospecting Feb,NL,android,673.07,19822,554,61,23,0.0
2025-02-24,tiktok,ti_0055,UGC Launch Feb,IT,android,742.26,37616,828,75,24,0.0
2025-02-25,tiktok,ti_0056,Creator Push Feb,BE,android,745.16,25201,728,44,31,0.0
2025-02-26,tiktok,ti_0057,Video Prospecting Feb,FR,ios,655.25,42762,842,46,28,0.0
2025-02-27,tiktok,ti_0058,UGC Launch Feb,FR,android,837.92,82159,1489,178,23,0.0
2025-02-28,tiktok,ti_0059,Creator Push Feb,DE,ios,816.83,36005,801,85,27,0.0
2025-03-01,tiktok,ti_0060,Video Prospecting Mar,DE,ios,604.86,21025,560,61,15,0.0
2025-03-02,tiktok,ti_0061,UGC Launch Mar,SE,android,568.47,22701,510,50,9,0.0
2025-03-03,tiktok,ti_0062,Creator Push Mar,DE,ios,832.03,32744,907,64,29,0.0
2025-03-04,tiktok,ti_0063,Video Prospecting Mar,SE,ios,925.0,53489,954,55,24,0.0
2025-03-05,tiktok,ti_0064,UGC Launch Mar,PL,ios,790.92,46338,1005,107,31,0.0
2025-03-06,tiktok,ti_0065,Creator Push Mar,IT,android,813.07,42421,1251,111,49,0.0
2025-03-07,tiktok,ti_0066,Video Prospecting Mar,PL,android,721.99,53542,760,40,28,0.0
2025-03-08,tiktok,ti_0067,UGC Launch Mar,FR,android,618.93,23836,602,64,19,0.0
2025-03-09,tiktok,ti_0068,Creator Push Mar,PT,ios,612.83,29326,600,52,19,0.0
2025-03-10,tiktok,ti_0069,Video Prospecting Mar,FR,android,750.79,32697,688,67,22,0.0
2025-03-11,tiktok,ti_0070,UGC Launch Mar,PT,android,716.61,28358,644,33,18,0.0
2025-03-12,tiktok,ti_0071,Creator Push Mar,FR,ios,825.4,42063,763,72,19,0.0
2025-03-13,tiktok,ti_0072,Video Prospecting Mar,IT,ios,924.29,31015,860,66,25,0.0
2025-03-14,tiktok,ti_0073,UGC Launch Mar,FR,android,678.3,26147,689,57,22,0.0
2025-03-15,tiktok,ti_0074,Creator Push Mar,ES,ios,766.85,31662,915,82,24,0.0
2025-03-16,tiktok,ti_0075,Video Prospecting Mar,BE,ios,605.06,42025,1037,97,31,0.0
2025-03-17,tiktok,ti_0076,UGC Launch Mar,PT,android,741.81,37499,759,81,24,0.0
2025-03-18,tiktok,ti_0077,Creator Push Mar,FR,android,545.91,17248,459,49,12,0.0
2025-03-19,tiktok,ti_0078,Video Prospecting Mar,PT,ios,516.9,26899,502,32,19,0.0
2025-03-20,tiktok,ti_0079,UGC Launch Mar,DE,android,862.52,32727,666,79,26,0.0
2025-03-21,tiktok,ti_0080,Creator Push Mar,SE,android,662.55,19001,616,70,20,0.0
2025-03-22,tiktok,ti_0081,Video Prospecting Mar,FR,ios,713.54,42432,1202,75,31,0.0
2025-03-23,tiktok,ti_0082,UGC Launch Mar,FR,ios,645.78,21709,560,55,11,0.0
2025-03-24,tiktok,ti_0083,Creator Push Mar,ES,ios,809.42,33711,1010,78,16,0.0
2025-03-25,tiktok,ti_0084,Video Prospecting Mar,SE,android,927.97,42639,975,111,38,0.0
2025-03-26,tiktok,ti_0085,UGC Launch Mar,PT,android,774.08,32715,863,75,28,0.0
2025-03-27,tiktok,ti_0086,Creator Push Mar,IT,android,424.43,21178,440,39,12,0.0
2025-03-28,tiktok,ti_0087,Video Prospecting Mar,PL,ios,591.66,20574,467,45,10,0.0
2025-03-29,tiktok,ti_0088,UGC Launch Mar,PL,android,728.56,25094,612,33,19,0.0
2025-03-30,tiktok,ti_0089,Creator Push Mar,ES,android,820.49,37305,1120,85,42,0.0
2025-03-31,tiktok,ti_0090,Video Prospecting Mar,SE,android,771.5,34359,730,44,24,0.0
2025-04-01,tiktok,ti_0091,UGC Launch Apr,BE,android,705.12,29179,825,48,21,0.0
2025-04-02,tiktok,ti_0092,Creator Push Apr,PT,ios,629.58,21621,519,32,26,0.0
2025-04-03,tiktok,ti_0093,Video Prospecting Apr,SE,android,841.78,38958,662,78,23,0.0
2025-04-04,tiktok,ti_0094,UGC Launch Apr,IE,ios,585.17,39004,636,55,15,0.0
2025-04-05,tiktok,ti_0095,Creator Push Apr,DE,android,529.4,21272,452,41,15,0.0
2025-04-06,tiktok,ti_0096,Video Prospecting Apr,BE,android,653.44,19333,548,54,19,0.0
2025-04-07,tiktok,ti_0097,UGC Launch Apr,DE,android,793.16,27753,696,36,25,0.0
2025-04-08,tiktok,ti_0098,Creator Push Apr,PL,ios,753.67,19913,624,64,21,0.0
2025-04-09,tiktok,ti_0099,Video Prospecting Apr,ES,android,898.42,36693,909,100,22,0.0
2025-04-10,tiktok,ti_0100,UGC Launch Apr,DE,android,645.87,20146,599,46,20,0.0
2025-04-11,tiktok,ti_0101,Creator Push Apr,NL,ios,651.63,25826,647,67,17,0.0
2025-04-12,tiktok,ti_0102,Video Prospecting Apr,BE,ios,603.68,28740,586,42,19,0.0
2025-04-13,tiktok,ti_0103,UGC Launch Apr,ES,android,647.09,23741,639,46,20,0.0
2025-04-14,tiktok,ti_0104,Creator Push Apr,DE,android,745.02,55643,1172,85,42,0.0
2025-04-15,tiktok,ti_0105,Video Prospecting Apr,IT,ios,1000.16,55537,1021,76,34,0.0
2025-04-16,tiktok,ti_0106,UGC Launch Apr,PL,ios,715.89,28337,596,63,18,0.0
2025-04-17,tiktok,ti_0107,Creator Push Apr,ES,android,851.56,48920,1100,120,53,0.0
2025-04-18,tiktok,ti_0108,Video Prospecting Apr,PL,ios,717.8,31333,785,76,23,0.0
2025-04-19,tiktok,ti_0109,UGC Launch Apr,IT,android,670.03,52491,1442,108,42,0.0
2025-04-20,tiktok,ti_0110,Creator Push Apr,NL,android,601.48,21510,570,67,20,0.0
2025-04-21,tiktok,ti_0111,Video Prospecting Apr,ES,android,738.97,22650,735,47,25,0.0
2025-04-22,tiktok,ti_0112,UGC Launch Apr,SE,android,959.76,51748,838,94,32,0.0
2025-04-23,tiktok,ti_0113,Creator Push Apr,DE,ios,745.1,25412,593,65,13,0.0
2025-04-24,tiktok,ti_0114,Video Prospecting Apr,DE,android,969.99,33790,1164,119,33,0.0
2025-04-25,tiktok,ti_0115,UGC Launch Apr,SE,android,701.04,35861,818,96,31,0.0
2025-04-26,tiktok,ti_0116,Creator Push Apr,IT,android,599.15,29242,556,29,19,0.0
2025-04-27,tiktok,ti_0117,Video Prospecting Apr,DE,ios,740.84,39453,830,93,28,0.0
2025-04-28,tiktok,ti_0118,UGC Launch Apr,PT,ios,510.53,23148,467,41,11,0.0
2025-04-29,tiktok,ti_0119,Creator Push Apr,IE,android,598.75,39970,883,97,20,0.0
2025-04-30,tiktok,ti_0120,Video Prospecting Apr,IT,android,783.97,27300,847,51,22,0.0
2025-05-01,tiktok,ti_0121,UGC Launch May,DE,android,834.21,58004,1071,115,35,0.0
2025-05-02,tiktok,ti_0122,Creator Push May,FR,android,844.72,57174,1217,135,44,0.0
2025-05-03,tiktok,ti_0123,Video Prospecting May,ES,ios,611.97,20687,616,43,23,0.0
2025-05-04,tiktok,ti_0124,UGC Launch May,ES,ios,511.49,26389,667,43,13,0.0
2025-05-05,tiktok,ti_0125,Creator Push May,BE,android,873.35,40104,1019,106,32,0.0
2025-05-06,tiktok,ti_0126,Video Prospecting May,SE,android,830.87,42310,955,96,31,0.0
2025-05-07,tiktok,ti_0127,UGC Launch May,ES,ios,657.04,52956,1476,78,43,0.0
2025-05-08,tiktok,ti_0128,Creator Push May,PT,ios,791.43,36853,737,71,21,0.0
2025-05-09,tiktok,ti_0129,Video Prospecting May,PT,ios,981.39,34795,972,78,24,0.0
2025-05-10,tiktok,ti_0130,UGC Launch May,DE,ios,652.36,26928,662,44,19,0.0
2025-05-11,tiktok,ti_0131,Creator Push May,ES,android,533.24,25668,599,44,10,0.0
2025-05-12,tiktok,ti_0132,Video Prospecting May,ES,android,734.59,27938,613,66,24,0.0
2025-05-13,tiktok,ti_0133,UGC Launch May,DE,ios,741.01,26332,735,42,24,0.0
2025-05-14,tiktok,ti_0134,Creator Push May,DE,ios,819.64,42392,1079,95,44,0.0
2025-05-15,tiktok,ti_0135,Video Prospecting May,NL,android,882.03,38363,864,70,23,0.0
2025-05-16,tiktok,ti_0136,UGC Launch May,IE,android,677.97,23805,585,48,12,0.0
2025-05-17,tiktok,ti_0137,Creator Push May,DE,ios,581.71,31383,624,33,27,0.0
2025-05-18,tiktok,ti_0138,Video Prospecting May,PL,android,733.77,26640,779,41,14,0.0
2025-05-19,tiktok,ti_0139,UGC Launch May,DE,ios,863.83,28120,834,49,20,0.0
2025-05-20,tiktok,ti_0140,Creator Push May,NL,android,932.3,29827,855,100,31,0.0
2025-05-21,tiktok,ti_0141,Video Prospecting May,ES,android,619.31,23657,598,62,24,0.0
2025-05-22,tiktok,ti_0142,UGC Launch May,IT,ios,675.27,28925,757,53,21,0.0
2025-05-23,tiktok,ti_0143,Creator Push May,IE,ios,893.4,44632,833,59,25,0.0
2025-05-24,tiktok,ti_0144,Video Prospecting May,DE,ios,554.25,26755,606,53,18,0.0
2025-05-25,tiktok,ti_0145,UGC Launch May,FR,android,670.51,32013,741,80,26,0.0
2025-05-26,tiktok,ti_0146,Creator Push May,PT,ios,775.57,28054,662,56,17,0.0
2025-05-27,tiktok,ti_0147,Video Prospecting May,DE,ios,698.52,29251,780,47,27,0.0
2025-05-28,tiktok,ti_0148,UGC Launch May,IE,ios,944.79,52488,1174,133,43,0.0
2025-05-29,tiktok,ti_0149,Creator Push May,NL,android,779.98,35098,743,51,23,0.0
2025-05-30,tiktok,ti_0150,Video Prospecting May,IE,android,725.14,31838,922,98,30,0.0
2025-05-31,tiktok,ti_0151,UGC Launch May,IT,android,626.33,23644,541,63,25,0.0
2025-06-01,tiktok,ti_0152,Creator Push Jun,SE,android,617.12,29557,637,66,21,0.0
2025-06-02,tiktok,ti_0153,Video Prospecting Jun,DE,ios,563.74,30924,496,51,14,0.0
2025-06-03,tiktok,ti_0154,UGC Launch Jun,FR,android,637.41,35820,668,58,26,0.0
2025-06-04,tiktok,ti_0155,Creator Push Jun,PL,ios,594.24,33286,772,70,30,0.0
2025-06-05,tiktok,ti_0156,Video Prospecting Jun,ES,ios,508.92,45709,1152,98,31,0.0
2025-06-06,tiktok,ti_0157,UGC Launch Jun,DE,android,828.12,62194,1055,56,27,0.0
2025-06-07,tiktok,ti_0158,Creator Push Jun,SE,ios,717.88,25881,622,35,25,0.0
2025-06-08,tiktok,ti_0159,Video Prospecting Jun,SE,ios,697.07,31835,809,78,32,0.0
2025-06-09,tiktok,ti_0160,UGC Launch Jun,DE,ios,543.43,22247,491,30,20,0.0
2025-06-10,tiktok,ti_0161,Creator Push Jun,DE,android,768.2,27638,672,56,28,0.0
2025-06-11,tiktok,ti_0162,Video Prospecting Jun,PL,ios,797.25,41371,1230,145,30,0.0
2025-06-12,tiktok,ti_0163,UGC Launch Jun,DE,android,667.79,36379,767,89,17,0.0
2025-06-13,tiktok,ti_0164,Creator Push Jun,PT,android,811.48,50891,880,102,33,0.0
2025-06-14,tiktok,ti_0165,Video Prospecting Jun,ES,android,501.22,18396,415,38,16,0.0
2025-06-15,tiktok,ti_0166,UGC Launch Jun,SE,ios,504.76,19962,410,31,13,0.0
2025-06-16,tiktok,ti_0167,Creator Push Jun,PL,ios,640.53,32921,786,68,28,0.0
2025-06-17,tiktok,ti_0168,Video Prospecting Jun,PL,android,652.12,22785,612,56,17,0.0
2025-06-18,tiktok,ti_0169,UGC Launch Jun,BE,android,622.41,22366,618,48,16,0.0
2025-06-19,tiktok,ti_0170,Creator Push Jun,FR,ios,826.26,43579,1105,66,34,0.0
2025-06-20,tiktok,ti_0171,Video Prospecting Jun,NL,android,616.01,18126,538,30,18,0.0
2025-06-21,tiktok,ti_0172,UGC Launch Jun,SE,android,556.51,17400,444,26,16,0.0
2025-06-22,tiktok,ti_0173,Creator Push Jun,NL,android,541.89,25409,716,70,22,0.0
2025-06-23,tiktok,ti_0174,Video Prospecting Jun,FR,android,954.26,35217,897,91,32,0.0
2025-06-24,tiktok,ti_0175,UGC Launch Jun,DE,android,633.89,30676,772,42,30,0.0
2025-06-25,tiktok,ti_0176,Creator Push Jun,DE,android,775.53,30952,682,57,24,0.0
2025-06-26,tiktok,ti_0177,Video Prospecting Jun,SE,ios,914.62,33194,799,56,23,0.0
2025-06-27,tiktok,ti_0178,UGC Launch Jun,PT,ios,604.47,31481,685,71,29,0.0
2025-06-28,tiktok,ti_0179,Creator Push Jun,IE,android,525.54,25184,576,43,14,0.0
2025-06-29,tiktok,ti_0180,Video Prospecting Jun,DE,android,568.0,18892,460,51,15,0.0
2025-06-30,tiktok,ti_0181,UGC Launch Jun,FR,ios,590.1,22631,649,43,28,0.0
2025-07-01,tiktok,ti_0182,Creator Push Jul,ES,android,853.16,32565,750,46,35,0.0
2025-07-02,tiktok,ti_0183,Video Prospecting Jul,SE,ios,677.82,40541,1076,116,45,0.0
2025-07-03,tiktok,ti_0184,UGC Launch Jul,DE,android,835.22,64555,1233,99,36,0.0
2025-07-04,tiktok,ti_0185,Creator Push Jul,SE,android,781.67,30084,689,69,15,0.0
2025-07-05,tiktok,ti_0186,Video Prospecting Jul,DE,ios,597.82,20785,606,60,18,0.0
2025-07-06,tiktok,ti_0187,UGC Launch Jul,SE,ios,676.88,29995,763,80,24,0.0
2025-07-07,tiktok,ti_0188,Creator Push Jul,NL,android,695.7,56002,940,91,31,0.0
2025-07-08,tiktok,ti_0189,Video Prospecting Jul,FR,android,835.29,35730,855,97,22,0.0
2025-07-09,tiktok,ti_0190,UGC Launch Jul,PL,ios,592.05,36894,851,50,24,0.0
2025-07-10,tiktok,ti_0191,Creator Push Jul,FR,ios,650.44,37199,718,56,24,0.0
2025-07-11,tiktok,ti_0192,Video Prospecting Jul,PL,android,850.86,47434,807,44,26,0.0
2025-07-12,tiktok,ti_0193,UGC Launch Jul,BE,android,419.72,23519,476,29,19,0.0
2025-07-13,tiktok,ti_0194,Creator Push Jul,DE,android,636.12,49716,983,62,35,0.0
2025-07-14,tiktok,ti_0195,Video Prospecting Jul,IT,android,684.83,40476,1089,67,39,0.0
2025-07-15,tiktok,ti_0196,UGC Launch Jul,DE,android,671.02,30044,792,54,23,0.0
2025-07-16,tiktok,ti_0197,Creator Push Jul,ES,ios,655.48,47048,1252,141,41,0.0
2025-07-17,tiktok,ti_0198,Video Prospecting Jul,SE,android,858.68,28266,802,86,16,0.0
2025-07-18,tiktok,ti_0199,UGC Launch Jul,ES,android,570.68,46576,714,59,21,0.0
2025-07-19,tiktok,ti_0200,Creator Push Jul,IT,ios,666.08,35690,819,91,18,0.0
2025-07-20,tiktok,ti_0201,Video Prospecting Jul,IE,ios,636.19,29082,739,80,24,0.0
2025-07-21,tiktok,ti_0202,UGC Launch Jul,IE,ios,683.5,40662,869,58,31,0.0
2025-07-22,tiktok,ti_0203,Creator Push Jul,FR,ios,718.23,28600,616,49,20,0.0
2025-07-23,tiktok,ti_0204,Video Prospecting Jul,BE,android,799.24,47572,992,89,41,0.0
2025-07-24,tiktok,ti_0205,UGC Launch Jul,FR,android,666.39,38190,944,100,26,0.0
2025-07-25,tiktok,ti_0206,Creator Push Jul,IT,ios,572.33,21496,512,35,16,0.0
2025-07-26,tiktok,ti_0207,Video Prospecting Jul,FR,ios,619.9,26786,776,47,22,0.0
2025-07-27,tiktok,ti_0208,UGC Launch Jul,BE,ios,525.66,17175,440,29,13,0.0
2025-07-28,tiktok,ti_0209,Creator Push Jul,FR,android,685.2,26025,648,77,26,0.0
2025-07-29,tiktok,ti_0210,Video Prospecting Jul,BE,ios,732.61,35974,862,63,20,0.0
2025-07-30,tiktok,ti_0211,UGC Launch Jul,NL,android,802.32,40557,848,42,36,0.0
2025-07-31,tiktok,ti_0212,Creator Push Jul,DE,ios,912.23,49946,1226,116,49,0.0
2025-08-01,tiktok,ti_0213,Video Prospecting Aug,FR,ios,762.14,38430,1051,77,37,0.0
2025-08-02,tiktok,ti_0214,UGC Launch Aug,PL,ios,605.96,20664,536,54,16,0.0
2025-08-03,tiktok,ti_0215,Creator Push Aug,PL,android,664.77,38795,768,72,26,0.0
2025-08-04,tiktok,ti_0216,Video Prospecting Aug,SE,android,756.36,46682,841,52,25,0.0
2025-08-05,tiktok,ti_0217,UGC Launch Aug,BE,ios,555.07,24502,658,36,27,0.0
2025-08-06,tiktok,ti_0218,Creator Push Aug,PL,android,665.88,28079,697,35,18,0.0
2025-08-07,tiktok,ti_0219,Video Prospecting Aug,ES,ios,601.04,27033,682,42,18,0.0
2025-08-08,tiktok,ti_0220,UGC Launch Aug,FR,android,798.19,40934,845,55,27,0.0
2025-08-09,tiktok,ti_0221,Creator Push Aug,IE,android,702.67,27469,743,42,13,0.0
2025-08-10,tiktok,ti_0222,Video Prospecting Aug,ES,android,626.09,19723,532,48,22,0.0
2025-08-11,tiktok,ti_0223,UGC Launch Aug,NL,android,622.23,31653,730,47,22,0.0
2025-08-12,tiktok,ti_0224,Creator Push Aug,FR,ios,808.83,33242,877,60,32,0.0
2025-08-13,tiktok,ti_0225,Video Prospecting Aug,PL,ios,629.15,31919,652,55,22,0.0
2025-08-14,tiktok,ti_0226,UGC Launch Aug,BE,android,753.05,40928,972,67,21,0.0
2025-08-15,tiktok,ti_0227,Creator Push Aug,IT,ios,605.09,36446,586,61,19,0.0
2025-08-16,tiktok,ti_0228,Video Prospecting Aug,PL,android,480.54,22703,521,31,18,0.0
2025-08-17,tiktok,ti_0229,UGC Launch Aug,FR,ios,479.1,16800,570,67,14,0.0
2025-08-18,tiktok,ti_0230,Creator Push Aug,SE,ios,729.02,33687,907,102,23,0.0
2025-08-19,tiktok,ti_0231,Video Prospecting Aug,DE,ios,659.87,22937,711,55,18,0.0
2025-08-20,tiktok,ti_0232,UGC Launch Aug,IE,android,771.7,29714,786,52,29,0.0
2025-08-21,tiktok,ti_0233,Creator Push Aug,ES,android,594.97,23256,584,31,14,0.0
2025-08-22,tiktok,ti_0234,Video Prospecting Aug,NL,android,777.18,28898,724,57,19,0.0
2025-08-23,tiktok,ti_0235,UGC Launch Aug,PL,ios,544.65,27145,613,35,19,0.0
2025-08-24,tiktok,ti_0236,Creator Push Aug,PL,android,700.93,21838,592,54,19,0.0
2025-08-25,tiktok,ti_0237,Video Prospecting Aug,DE,android,831.09,40438,860,58,24,0.0
2025-08-26,tiktok,ti_0238,UGC Launch Aug,DE,ios,705.24,25287,617,66,26,0.0
2025-08-27,tiktok,ti_0239,Creator Push Aug,DE,android,738.28,22237,829,58,35,0.0
2025-08-28,tiktok,ti_0240,Video Prospecting Aug,SE,android,752.06,24967,655,67,16,0.0
2025-08-29,tiktok,ti_0241,UGC Launch Aug,IT,android,774.48,36095,806,79,34,0.0
2025-08-30,tiktok,ti_0242,Creator Push Aug,DE,ios,573.46,24528,699,41,24,0.0
2025-08-31,tiktok,ti_0243,Video Prospecting Aug,SE,android,687.83,30186,784,40,28,0.0
2025-09-01,tiktok,ti_0244,UGC Launch Sep,DE,android,726.33,31572,732,44,27,0.0
2025-09-02,tiktok,ti_0245,Creator Push Sep,BE,ios,571.24,43987,870,76,21,0.0
2025-09-03,tiktok,ti_0246,Video Prospecting Sep,PL,ios,808.97,34644,817,88,20,0.0
2025-09-04,tiktok,ti_0247,UGC Launch Sep,PL,android,770.13,57326,1288,126,45,0.0
2025-09-05,tiktok,ti_0248,Creator Push Sep,ES,android,873.13,36298,887,46,24,0.0
2025-09-06,tiktok,ti_0249,Video Prospecting Sep,SE,android,694.74,33610,866,78,42,0.0
2025-09-07,tiktok,ti_0250,UGC Launch Sep,PT,android,652.86,35173,893,64,26,0.0
2025-09-08,tiktok,ti_0251,Creator Push Sep,IT,android,793.75,45715,936,89,35,0.0
2025-09-09,tiktok,ti_0252,Video Prospecting Sep,IE,ios,795.87,25694,676,80,18,0.0
2025-09-10,tiktok,ti_0253,UGC Launch Sep,ES,android,709.82,21889,566,63,25,0.0
2025-09-11,tiktok,ti_0254,Creator Push Sep,FR,ios,648.71,39926,732,75,32,0.0
2025-09-12,tiktok,ti_0255,Video Prospecting Sep,SE,android,692.13,22453,573,52,13,0.0
2025-09-13,tiktok,ti_0256,UGC Launch Sep,DE,android,633.04,26358,629,50,21,0.0
2025-09-14,tiktok,ti_0257,Creator Push Sep,NL,android,437.87,13497,347,39,11,0.0
2025-09-15,tiktok,ti_0258,Video Prospecting Sep,IE,android,734.3,38195,756,48,31,0.0
2025-09-16,tiktok,ti_0259,UGC Launch Sep,DE,android,674.5,27211,622,42,11,0.0
2025-09-17,tiktok,ti_0260,Creator Push Sep,SE,ios,772.35,43146,1000,96,30,0.0
2025-09-18,tiktok,ti_0261,Video Prospecting Sep,IE,android,692.94,30674,588,34,22,0.0
2025-09-19,tiktok,ti_0262,UGC Launch Sep,IE,ios,788.82,27091,709,51,21,0.0
2025-09-20,tiktok,ti_0263,Creator Push Sep,IT,android,620.76,23134,530,31,15,0.0
2025-09-21,tiktok,ti_0264,Video Prospecting Sep,ES,android,757.59,23654,607,31,14,0.0
2025-09-22,tiktok,ti_0265,UGC Launch Sep,IE,android,744.42,40988,823,84,28,0.0
2025-09-23,tiktok,ti_0266,Creator Push Sep,ES,android,755.34,39166,724,75,22,0.0
2025-09-24,tiktok,ti_0267,Video Prospecting Sep,PL,ios,784.82,64123,1247,138,28,0.0
2025-09-25,tiktok,ti_0268,UGC Launch Sep,PL,android,582.98,47268,725,81,23,0.0
2025-09-26,tiktok,ti_0269,Creator Push Sep,ES,ios,664.62,42659,895,51,24,0.0
2025-09-27,tiktok,ti_0270,Video Prospecting Sep,DE,ios,770.18,27030,694,62,23,0.0
2025-09-28,tiktok,ti_0271,UGC Launch Sep,DE,ios,687.61,21475,643,63,23,0.0
2025-09-29,tiktok,ti_0272,Creator Push Sep,FR,ios,791.23,26451,763,61,29,0.0
2025-09-30,tiktok,ti_0273,Video Prospecting Sep,NL,android,900.41,30636,902,90,30,0.0
2025-10-01,tiktok,ti_0274,UGC Launch Oct,SE,android,762.27,19441,572,65,14,0.0
2025-10-02,tiktok,ti_0275,Creator Push Oct,ES,ios,754.72,20399,670,37,20,0.0
