date_day,ad_source,campaign_id,campaign_name,country,platform,spend_usd,impressions,clicks,installs,conversions,revenue_usd
2025-01-30,facebook,fa_0030,Prospecting EU Jan,FR,android,722.27,23808,634,34,24,0.0
2025-01-31,facebook,fa_0031,Lookalike Scale Jan,FR,ios,708.81,35244,658,67,20,0.0
2025-02-01,facebook,fa_0032,Retargeting Loop Feb,FR,ios,483.08,14422,385,41,14,0.0
2025-02-02,facebook,fa_0033,Prospecting EU Feb,DE,android,510.32,22523,662,38,26,0.0
2025-02-03,facebook,fa_0034,Lookalike Scale Feb,DE,ios,573.86,23629,559,54,21,0.0
2025-02-04,facebook,fa_0035,Retargeting Loop Feb,SE,android,520.23,23510,516,50,17,0.0
2025-02-05,facebook,fa_0036,Prospecting EU Feb,SE,android,580.8,16857,612,64,19,0.0
2025-02-06,facebook,fa_0037,Lookalike Scale Feb,BE,ios,548.89,26475,571,50,21,0.0
2025-02-07,facebook,fa_0038,Retargeting Loop Feb,SE,android,605.68,28935,954,106,34,0.0
2025-02-08,facebook,fa_0039,Prospecting EU Feb,FR,ios,520.56,19087,539,43,13,0.0
2025-02-09,facebook,fa_0040,Lookalike Scale Feb,ES,android,461.8,20361,584,46,17,0.0
2025-02-10,facebook,fa_0041,Retargeting Loop Feb,DE,ios,669.92,27300,679,36,23,0.0
2025-02-11,facebook,fa_0042,Prospecting EU Feb,NL,android,487.73,26706,615,31,22,0.0
2025-02-12,facebook,fa_0043,Lookalike Scale Feb,PL,ios,580.54,16019,525,35,18,0.0
2025-02-13,facebook,fa_0044,Retargeting Loop Feb,SE,android,595.79,17092,589,50,26,0.0
2025-02-14,facebook,fa_0045,Prospecting EU Feb,PT,android,430.39,19367,458,49,13,0.0
2025-02-15,facebook,fa_0046,Lookalike Scale Feb,DE,ios,516.63,16835,536,42,24,0.0
2025-02-16,facebook,fa_0047,Retargeting Loop Feb,IE,ios,522.98,23063,623,66,21,0.0
2025-02-17,facebook,fa_0048,Prospecting EU Feb,BE,ios,719.22,20696,624,62,23,0.0
2025-02-18,facebook,fa_0049,Lookalike Scale Feb,NL,ios,575.86,21123,553,55,18,0.0
2025-02-19,facebook,fa_0050,Retargeting Loop Feb,DE,android,628.95,26665,646,64,24,0.0
2025-02-20,facebook,fa_0051,Prospecting EU Feb,SE,ios,632.59,31996,665,55,18,0.0
2025-02-21,facebook,fa_0052,Lookalike Scale Feb,IT,ios,446.82,23432,470,24,21,0.0
2025-02-22,facebook,fa_0053,Retargeting Loop Feb,DE,ios,495.21,18997,503,30,17,0.0
2025-02-23,facebook,fa_0054,Prospecting EU Feb,FR,android,379.18,16584,431,30,15,0.0
2025-02-24,facebook,fa_0055,Lookalike Scale Feb,DE,ios,603.01,38141,846,91,19,0.0
2025-02-25,facebook,fa_0056,Retargeting Loop Feb,ES,ios,638.8,52134,1063,85,38,0.0
2025-02-26,facebook,fa_0057,Prospecting EU Feb,BE,ios,601.87,36502,864,86,28,0.0
2025-02-27,facebook,fa_0058,Lookalike Scale Feb,ES,ios,412.8,13001,370,22,15,0.0
2025-02-28,facebook,fa_0059,Retargeting Loop Feb,DE,android,698.42,28244,857,69,33,0.0
2025-03-01,facebook,fa_0060,Prospecting EU Mar,PL,ios,495.55,15151,467,26,16,0.0
2025-03-02,facebook,fa_0061,Lookalike Scale Mar,BE,android,541.92,16593,449,39,13,0.0
2025-03-03,facebook,fa_0062,Retargeting Loop Mar,PL,android,523.91,17721,527,38,23,0.0
2025-03-04,facebook,fa_0063,Prospecting EU Mar,ES,ios,547.96,27271,597,56,21,0.0
2025-03-05,facebook,fa_0064,Lookalike Scale Mar,BE,ios,748.99,23999,794,94,34,0.0
2025-03-06,facebook,fa_0065,Retargeting Loop Mar,BE,android,563.64,18368,499,46,21,0.0
2025-03-07,facebook,fa_0066,Prospecting EU Mar,DE,ios,544.74,27925,657,78,30,0.0
2025-03-08,facebook,fa_0067,Lookalike Scale Mar,SE,android,450.51,18319,420,40,12,0.0
2025-03-09,facebook,fa_0068,Retargeting Loop Mar,IT,ios,541.99,18142,405,27,12,0.0
2025-03-10,facebook,fa_0069,Prospecting EU Mar,PL,ios,451.76,16197,411,42,14,0.0
2025-03-11,facebook,fa_0070,Lookalike Scale Mar,FR,android,553.67,17209,516,59,17,0.0
2025-03-12,facebook,fa_0071,Retargeting Loop Mar,IT,android,507.4,20514,486,28,20,0.0
2025-03-13,facebook,fa_0072,Prospecting EU Mar,DE,ios,783.07,27606,836,69,32,0.0
2025-03-14,facebook,fa_0073,Lookalike Scale Mar,FR,ios,667.76,33469,911,101,37,0.0
2025-03-15,facebook,fa_0074,Retargeting Loop Mar,IE,ios,482.14,21753,433,50,16,0.0
2025-03-16,facebook,fa_0075,Prospecting EU Mar,FR,ios,490.87,19693,436,41,17,0.0
2025-03-17,facebook,fa_0076,Lookalike Scale Mar,NL,android,561.28,34647,793,49,32,0.0
2025-03-18,facebook,fa_0077,Retargeting Loop Mar,IE,ios,543.97,22086,548,65,21,0.0
2025-03-19,facebook,fa_0078,Prospecting EU Mar,IE,android,566.25,13955,472,37,16,0.0
2025-03-20,facebook,fa_0079,Lookalike Scale Mar,NL,android,723.91,17786,641,34,28,0.0
2025-03-21,facebook,fa_0080,Retargeting Loop Mar,ES,android,555.89,18149,502,53,18,0.0
2025-03-22,facebook,fa_0081,Prospecting EU Mar,DE,android,457.5,19566,543,43,15,0.0
2025-03-23,facebook,fa_0082,Lookalike Scale Mar,IE,ios,496.02,25849,608,37,16,0.0
2025-03-24,facebook,fa_0083,Retargeting Loop Mar,IT,ios,700.09,22878,710,59,28,0.0
2025-03-25,facebook,fa_0084,Prospecting EU Mar,IT,ios,618.86,22427,521,32,18,0.0
2025-03-26,facebook,fa_0085,Lookalike Scale Mar,IT,ios,493.37,22678,560,34,19,0.0
2025-03-27,facebook,fa_0086,Retargeting Loop Mar,SE,android,584.89,16722,450,42,13,0.0
2025-03-28,facebook,fa_0087,Prospecting EU Mar,FR,ios,581.65,24630,741,77,28,0.0
2025-03-29,facebook,fa_0088,Lookalike Scale Mar,NL,android,387.14,15871,440,32,19,0.0
2025-03-30,facebook,fa_0089,Retargeting Loop Mar,ES,android,425.89,20553,358,26,14,0.0
2025-03-31,facebook,fa_0090,Prospecting EU Mar,DE,android,608.03,29880,839,96,26,0.0
2025-04-01,facebook,fa_0091,Lookalike Scale Apr,DE,android,544.74,19667,494,37,18,0.0
2025-04-02,facebook,fa_0092,Retargeting Loop Apr,ES,android,716.53,23716,664,61,25,0.0
2025-04-03,facebook,fa_0093,Prospecting EU Apr,DE,ios,608.55,17620,565,38,18,0.0
2025-04-04,facebook,fa_0094,Lookalike Scale Apr,ES,android,542.56,27169,554,66,17,0.0
2025-04-05,facebook,fa_0095,Retargeting Loop Apr,ES,ios,470.64,18023,496,30,15,0.0
2025-04-06,facebook,fa_0096,Prospecting EU Apr,DE,ios,414.96,18119,551,63,26,0.0
2025-04-07,facebook,fa_0097,Lookalike Scale Apr,PT,ios,526.34,27476,567,61,26,0.0
2025-04-08,facebook,fa_0098,Retargeting Loop Apr,IE,ios,643.09,22828,732,82,27,0.0
2025-04-09,facebook,fa_0099,Prospecting EU Apr,DE,ios,574.94,27791,813,75,31,0.0
2025-04-10,facebook,fa_0100,Lookalike Scale Apr,DE,ios,424.22,20433,570,66,25,0.0
2025-04-11,facebook,fa_0101,Retargeting Loop Apr,PL,android,471.07,18155,429,48,19,0.0
2025-04-12,facebook,fa_0102,Prospecting EU Apr,PT,android,514.87,20460,582,65,24,0.0
2025-04-13,facebook,fa_0103,Lookalike Scale Apr,BE,ios,399.92,16437,487,29,15,0.0
2025-04-14,facebook,fa_0104,Retargeting Loop Apr,DE,ios,555.27,24919,588,31,18,0.0
2025-04-15,facebook,fa_0105,Prospecting EU Apr,ES,ios,669.96,42796,1040,55,38,0.0
2025-04-16,facebook,fa_0106,Lookalike Scale Apr,ES,android,562.39,22598,526,29,22,0.0
2025-04-17,facebook,fa_0107,Retargeting Loop Apr,ES,android,558.25,17882,496,48,20,0.0
2025-04-18,facebook,fa_0108,Prospecting EU Apr,BE,ios,548.7,14875,417,40,15,0.0
2025-04-19,facebook,fa_0109,Lookalike Scale Apr,PT,ios,547.82,19485,590,65,19,0.0
2025-04-20,facebook,fa_0110,Retargeting Loop Apr,PT,android,430.31,13529,380,40,18,0.0
2025-04-21,facebook,fa_0111,Prospecting EU Apr,IT,ios,481.54,22011,554,28,17,0.0
2025-04-22,facebook,fa_0112,Lookalike Scale Apr,FR,android,588.18,26216,704,80,26,0.0
2025-04-23,facebook,fa_0113,Retargeting Loop Apr,IT,android,714.57,35727,833,72,32,0.0
2025-04-24,facebook,fa_0114,Prospecting EU Apr,FR,android,611.86,20017,614,70,24,0.0
2025-04-25,facebook,fa_0115,Lookalike Scale Apr,FR,ios,708.37,34928,804,85,36,0.0
2025-04-26,facebook,fa_0116,Retargeting Loop Apr,PT,ios,559.54,24280,569,43,14,0.0
2025-04-27,facebook,fa_0117,Prospecting EU Apr,FR,ios,403.31,18204,493,59,10,0.0
2025-04-28,facebook,fa_0118,Lookalike Scale Apr,SE,android,588.4,38753,753,89,30,0.0
2025-04-29,facebook,fa_0119,Retargeting Loop Apr,FR,ios,574.96,18395,527,36,23,0.0
2025-04-30,facebook,fa_0120,Prospecting EU Apr,FR,android,584.1,25038,805,84,34,0.0
2025-05-01,facebook,fa_0121,Lookalike Scale May,DE,ios,683.53,26139,769,84,31,0.0
2025-05-02,facebook,fa_0122,Retargeting Loop May,ES,ios,698.49,19921,592,44,22,0.0
2025-05-03,facebook,fa_0123,Prospecting EU May,FR,ios,528.21,18570,537,40,19,0.0
2025-05-04,facebook,fa_0124,Lookalike Scale May,ES,ios,559.94,20631,559,33,27,0.0
2025-05-05,facebook,fa_0125,Retargeting Loop May,FR,android,535.63,22872,613,65,20,0.0
2025-05-06,facebook,fa_0126,Prospecting EU May,PL,android,651.15,35857,806,50,35,0.0
2025-05-07,facebook,fa_0127,Lookalike Scale May,BE,android,498.83,15918,451,24,16,0.0
2025-05-08,facebook,fa_0128,Retargeting Loop May,FR,android,556.51,20072,611,67,22,0.0
2025-05-09,facebook,fa_0129,Prospecting EU May,IT,android,483.66,14756,510,45,15,0.0
2025-05-10,facebook,fa_0130,Lookalike Scale May,PT,android,561.69,20977,534,34,18,0.0
2025-05-11,facebook,fa_0131,Retargeting Loop May,PL,android,451.35,20327,579,30,18,0.0
2025-05-12,facebook,fa_0132,Prospecting EU May,FR,ios,647.92,23577,682,52,18,0.0
2025-05-13,facebook,fa_0133,Lookalike Scale May,ES,ios,479.52,53682,1370,124,40,0.0
2025-05-14,facebook,fa_0134,Retargeting Loop May,BE,android,604.95,20171,510,53,12,0.0
2025-05-15,facebook,fa_0135,Prospecting EU May,PL,android,652.91,22950,584,35,23,0.0
2025-05-16,facebook,fa_0136,Lookalike Scale May,FR,android,594.55,34387,893,76,26,0.0
2025-05-17,facebook,fa_0137,Retargeting Loop May,ES,ios,494.12,15136,505,57,16,0.0
2025-05-18,facebook,fa_0138,Prospecting EU May,ES,ios,491.83,25389,519,45,23,0.0
2025-05-19,facebook,fa_0139,Lookalike Scale May,IT,ios,582.77,38555,864,44,33,0.0
2025-05-20,facebook,fa_0140,Retargeting Loop May,DE,android,557.63,30494,655,47,21,0.0
2025-05-21,facebook,fa_0141,Prospecting EU May,PL,android,518.69,23558,667,62,27,0.0
2025-05-22,facebook,fa_0142,Lookalike Scale May,SE,ios,671.7,29571,866,100,31,0.0
2025-05-23,facebook,fa_0143,Retargeting Loop May,DE,android,588.59,30118,699,79,27,0.0
2025-05-24,facebook,fa_0144,Prospecting EU May,IT,android,487.05,15931,488,49,14,0.0
2025-05-25,facebook,fa_0145,Lookalike Scale May,DE,ios,504.12,28344,651,47,26,0.0
2025-05-26,facebook,fa_0146,Retargeting Loop May,FR,android,486.01,18367,607,53,22,0.0
2025-05-27,facebook,fa_0147,Prospecting EU May,DE,ios,477.2,22420,614,57,20,0.0
2025-05-28,facebook,fa_0148,Lookalike Scale May,NL,android,478.75,24475,754,71,22,0.0
2025-05-29,facebook,fa_0149,Retargeting Loop May,DE,ios,733.53,36985,799,76,26,0.0
2025-05-30,facebook,fa_0150,Prospecting EU May,SE,android,565.61,15123,463,55,14,0.0
2025-05-31,facebook,fa_0151,Lookalike Scale May,DE,ios,529.84,17572,485,39,17,0.0
2025-06-01,facebook,fa_0152,Retargeting Loop Jun,PL,ios,334.76,19368,480,40,17,0.0
2025-06-02,facebook,fa_0153,Prospecting EU Jun,ES,ios,517.23,25658,534,56,16,0.0
2025-06-03,facebook,fa_0154,Lookalike Scale Jun,DE,android,554.26,23941,723,38,31,0.0
2025-06-04,facebook,fa_0155,Retargeting Loop Jun,NL,ios,503.59,15471,462,53,18,0.0
2025-06-05,facebook,fa_0156,Prospecting EU Jun,DE,ios,630.21,41212,1059,85,28,0.0
2025-06-06,facebook,fa_0157,Lookalike Scale Jun,NL,ios,520.49,14691,453,44,20,0.0
2025-06-07,facebook,fa_0158,Retargeting Loop Jun,FR,ios,443.24,22211,687,72,21,0.0
2025-06-08,facebook,fa_0159,Prospecting EU Jun,ES,ios,518.37,15982,504,58,13,0.0
2025-06-09,facebook,fa_0160,Lookalike Scale Jun,NL,android,668.91,24742,574,55,20,0.0
2025-06-10,facebook,fa_0161,Retargeting Loop Jun,IE,ios,572.58,20111,602,48,25,0.0
2025-06-11,facebook,fa_0162,Prospecting EU Jun,PT,ios,512.66,15318,427,33,19,0.0
2025-06-12,facebook,fa_0163,Lookalike Scale Jun,PL,android,525.56,23873,585,50,19,0.0
2025-06-13,facebook,fa_0164,Retargeting Loop Jun,PT,android,638.31,18675,520,34,20,0.0
2025-06-14,facebook,fa_0165,Prospecting EU Jun,SE,ios,381.5,17911,450,47,17,0.0
2025-06-15,facebook,fa_0166,Lookalike Scale Jun,FR,android,385.21,12949,410,33,18,0.0
2025-06-16,facebook,fa_0167,Retargeting Loop Jun,PL,android,473.33,16961,453,42,19,0.0
2025-06-17,facebook,fa_0168,Prospecting EU Jun,PL,android,623.56,15697,452,32,18,0.0
2025-06-18,facebook,fa_0169,Lookalike Scale Jun,DE,android,577.41,22744,699,65,27,0.0
2025-06-19,facebook,fa_0170,Retargeting Loop Jun,FR,ios,476.93,17120,594,54,23,0.0
2025-06-20,facebook,fa_0171,Prospecting EU Jun,FR,android,487.8,13782,414,38,16,0.0
2025-06-21,facebook,fa_0172,Lookalike Scale Jun,FR,ios,445.12,20288,456,51,16,0.0
2025-06-22,facebook,fa_0173,Retargeting Loop Jun,SE,android,412.81,15011,499,42,16,0.0
2025-06-23,facebook,fa_0174,Prospecting EU Jun,NL,android,463.44,17878,505,29,23,0.0
2025-06-24,facebook,fa_0175,Lookalike Scale Jun,IE,ios,479.1,13496,430,29,16,0.0
2025-06-25,facebook,fa_0176,Retargeting Loop Jun,NL,android,527.22,23107,645,45,25,0.0
2025-06-26,facebook,fa_0177,Prospecting EU Jun,ES,ios,495.71,23902,620,37,22,0.0
2025-06-27,facebook,fa_0178,Lookalike Scale Jun,SE,ios,539.29,23842,519,56,20,0.0
2025-06-28,facebook,fa_0179,Retargeting Loop Jun,IE,android,421.56,14063,393,36,13,0.0
2025-06-29,facebook,fa_0180,Prospecting EU Jun,PL,android,398.82,15239,464,44,18,0.0
2025-06-30,facebook,fa_0181,Lookalike Scale Jun,NL,ios,574.33,24501,615,68,22,0.0
2025-07-01,facebook,fa_0182,Retargeting Loop Jul,SE,android,576.77,19599,490,55,22,0.0
2025-07-02,facebook,fa_0183,Prospecting EU Jul,IT,android,391.17,21573,527,58,13,0.0
2025-07-03,facebook,fa_0184,Lookalike Scale Jul,PL,android,560.87,26854,714,36,32,0.0
2025-07-04,facebook,fa_0185,Retargeting Loop Jul,PL,android,504.96,15100,417,49,16,0.0
2025-07-05,facebook,fa_0186,Prospecting EU Jul,IT,ios,379.79,11052,337,29,10,0.0
2025-07-06,facebook,fa_0187,Lookalike Scale Jul,IT,android,489.7,14845,384,31,15,0.0
2025-07-07,facebook,fa_0188,Retargeting Loop Jul,NL,ios,559.77,19286,539,57,19,0.0
2025-07-08,facebook,fa_0189,Prospecting EU Jul,IE,android,583.2,25059,579,55,22,0.0
2025-07-09,facebook,fa_0190,Lookalike Scale Jul,FR,ios,498.88,15059,467,56,16,0.0
2025-07-10,facebook,fa_0191,Retargeting Loop Jul,NL,android,676.43,35342,961,108,36,0.0
2025-07-11,facebook,fa_0192,Prospecting EU Jul,FR,android,578.46,33906,734,87,27,0.0
2025-07-12,facebook,fa_0193,Lookalike Scale Jul,NL,android,404.89,15980,374,31,13,0.0
2025-07-13,facebook,fa_0194,Retargeting Loop Jul,PL,ios,561.52,19522,516,40,17,0.0
2025-07-14,facebook,fa_0195,Prospecting EU Jul,NL,android,476.2,13345,423,42,17,0.0
2025-07-15,facebook,fa_0196,Lookalike Scale Jul,SE,ios,654.74,21976,602,57,25,0.0
2025-07-16,facebook,fa_0197,Retargeting Loop Jul,DE,android,516.79,15312,514,26,21,0.0
2025-07-17,facebook,fa_0198,Prospecting EU Jul,DE,ios,492.45,21891,635,58,22,0.0
2025-07-18,facebook,fa_0199,Lookalike Scale Jul,BE,android,483.31,19114,454,30,17,0.0
2025-07-19,facebook,fa_0200,Retargeting Loop Jul,FR,ios,378.62,15340,371,19,14,0.0
2025-07-20,facebook,fa_0201,Prospecting EU Jul,SE,android,384.04,16230,552,55,21,0.0
2025-07-21,facebook,fa_0202,Lookalike Scale Jul,IT,ios,566.51,21020,509,52,19,0.0
2025-07-22,facebook,fa_0203,Retargeting Loop Jul,IT,android,531.75,21658,519,32,21,0.0
2025-07-23,facebook,fa_0204,Prospecting EU Jul,DE,android,414.17,16157,381,29,13,0.0
2025-07-24,facebook,fa_0205,Lookalike Scale Jul,IT,ios,554.17,31037,680,40,27,0.0
2025-07-25,facebook,fa_0206,Retargeting Loop Jul,DE,android,424.82,15993,483,58,15,0.0
2025-07-26,facebook,fa_0207,Prospecting EU Jul,ES,ios,473.14,10394,320,36,11,0.0
2025-07-27,facebook,fa_0208,Lookalike Scale Jul,DE,ios,412.29,20276,466,29,16,0.0
2025-07-28,facebook,fa_0209,Retargeting Loop Jul,IT,android,520.99,16619,565,36,19,0.0
2025-07-29,facebook,fa_0210,Prospecting EU Jul,FR,ios,628.68,17884,556,61,24,0.0
2025-07-30,facebook,fa_0211,Lookalike Scale Jul,PL,android,382.5,25375,657,60,19,0.0
2025-07-31,facebook,fa_0212,Retargeting Loop Jul,PL,ios,707.69,33060,708,45,25,0.0
2025-08-01,facebook,fa_0213,Prospecting EU Aug,ES,android,773.64,28000,715,79,25,0.0
2025-08-02,facebook,fa_0214,Lookalike Scale Aug,IT,android,509.99,17790,454,37,18,0.0
2025-08-03,facebook,fa_0215,Retargeting Loop Aug,NL,ios,477.34,14673,440,23,13,0.0
2025-08-04,facebook,fa_0216,Prospecting EU Aug,ES,android,486.33,27191,693,70,20,0.0
2025-08-05,facebook,fa_0217,Lookalike Scale Aug,FR,android,622.03,19915,615,59,20,0.0
2025-08-06,facebook,fa_0218,Retargeting Loop Aug,PT,ios,524.3,13403,495,58,18,0.0
2025-08-07,facebook,fa_0219,Prospecting EU Aug,PL,android,516.76,38343,925,48,35,0.0
2025-08-08,facebook,fa_0220,Lookalike Scale Aug,DE,ios,477.78,18412,455,52,21,0.0
2025-08-09,facebook,fa_0221,Retargeting Loop Aug,ES,ios,529.41,18548,596,32,27,0.0
2025-08-10,facebook,fa_0222,Prospecting EU Aug,SE,android,495.27,14377,495,26,20,0.0
2025-08-11,facebook,fa_0223,Lookalike Scale Aug,IE,android,429.21,22297,436,36,17,0.0
2025-08-12,facebook,fa_0224,Retargeting Loop Aug,BE,android,531.03,22545,560,54,23,0.0
2025-08-13,facebook,fa_0225,Prospecting EU Aug,FR,ios,438.86,20044,412,39,16,0.0
2025-08-14,facebook,fa_0226,Lookalike Scale Aug,PL,android,609.56,20530,587,58,21,0.0
2025-08-15,facebook,fa_0227,Retargeting Loop Aug,FR,ios,469.55,14816,409,23,14,0.0
2025-08-16,facebook,fa_0228,Prospecting EU Aug,PT,ios,437.5,17463,418,26,20,0.0
2025-08-17,facebook,fa_0229,Lookalike Scale Aug,FR,android,477.24,20554,578,35,23,0.0
2025-08-18,facebook,fa_0230,Retargeting Loop Aug,DE,android,523.76,12988,415,33,14,0.0
2025-08-19,facebook,fa_0231,Prospecting EU Aug,IT,ios,444.1,30610,441,39,19,0.0
2025-08-20,facebook,fa_0232,Lookalike Scale Aug,IE,ios,504.49,35320,725,63,23,0.0
2025-08-21,facebook,fa_0233,Retargeting Loop Aug,IE,ios,435.81,17156,409,24,14,0.0
2025-08-22,facebook,fa_0234,Prospecting EU Aug,SE,android,648.15,23356,627,72,24,0.0
2025-08-23,facebook,fa_0235,Lookalike Scale Aug,FR,ios,500.12,15484,445,37,16,0.0
2025-08-24,facebook,fa_0236,Retargeting Loop Aug,IT,android,331.39,9756,272,23,10,0.0
2025-08-25,facebook,fa_0237,Prospecting EU Aug,ES,ios,450.05,12931,444,40,15,0.0
2025-08-26,facebook,fa_0238,Lookalike Scale Aug,PL,android,710.48,31084,853,52,28,0.0
2025-08-27,facebook,fa_0239,Retargeting Loop Aug,NL,ios,589.09,21325,513,41,15,0.0
2025-08-28,facebook,fa_0240,Prospecting EU Aug,PT,android,514.45,24420,582,59,22,0.0
2025-08-29,facebook,fa_0241,Lookalike Scale Aug,DE,android,609.77,34640,649,51,28,0.0
2025-08-30,facebook,fa_0242,Retargeting Loop Aug,ES,android,463.72,16421,433,33,14,0.0
2025-08-31,facebook,fa_0243,Prospecting EU Aug,ES,android,491.41,18991,556,40,22,0.0
2025-09-01,facebook,fa_0244,Lookalike Scale Sep,NL,ios,547.99,27867,626,34,26,0.0
2025-09-02,facebook,fa_0245,Retargeting Loop Sep,DE,ios,714.16,19123,585,50,17,0.0
2025-09-03,facebook,fa_0246,Prospecting EU Sep,FR,android,600.29,27869,606,64,26,0.0
2025-09-04,facebook,fa_0247,Lookalike Scale Sep,SE,android,481.96,15349,457,42,19,0.0
2025-09-05,facebook,fa_0248,Retargeting Loop Sep,ES,android,575.6,23642,623,60,23,0.0
2025-09-06,facebook,fa_0249,Prospecting EU Sep,FR,android,453.33,13954,475,27,16,0.0
2025-09-07,facebook,fa_0250,Lookalike Scale Sep,DE,android,501.96,20316,576,65,23,0.0
2025-09-08,facebook,fa_0251,Retargeting Loop Sep,DE,ios,602.72,21460,603,52,24,0.0
2025-09-09,facebook,fa_0252,Prospecting EU Sep,SE,android,588.82,24496,627,73,21,0.0
2025-09-10,facebook,fa_0253,Lookalike Scale Sep,SE,ios,509.9,23818,538,51,12,0.0
2025-09-11,facebook,fa_0254,Retargeting Loop Sep,SE,ios,597.44,27994,690,75,30,0.0
2025-09-12,facebook,fa_0255,Prospecting EU Sep,PT,android,531.98,16153,374,30,8,0.0
2025-09-13,facebook,fa_0256,Lookalike Scale Sep,PT,android,584.9,24163,507,58,18,0.0
2025-09-14,facebook,fa_0257,Retargeting Loop Sep,NL,ios,397.59,14782,475,50,10,0.0
2025-09-15,facebook,fa_0258,Prospecting EU Sep,SE,android,556.41,25096,787,42,27,0.0
2025-09-16,facebook,fa_0259,Lookalike Scale Sep,DE,android,537.3,16563,486,54,16,0.0
2025-09-17,facebook,fa_0260,Retargeting Loop Sep,NL,android,497.08,17516,517,39,19,0.0
2025-09-18,facebook,fa_0261,Prospecting EU Sep,ES,android,612.87,33376,720,38,28,0.0
2025-09-19,facebook,fa_0262,Lookalike Scale Sep,IT,android,604.63,35839,576,60,23,0.0
2025-09-20,facebook,fa_0263,Retargeting Loop Sep,PL,ios,488.08,20015,588,58,18,0.0
2025-09-21,facebook,fa_0264,Prospecting EU Sep,IT,android,577.88,15684,459,34,19,0.0
2025-09-22,facebook,fa_0265,Lookalike Scale Sep,NL,ios,532.95,18928,558,48,22,0.0
2025-09-23,facebook,fa_0266,Retargeting Loop Sep,DE,android,617.33,26494,813,79,25,0.0
2025-09-24,facebook,fa_0267,Prospecting EU Sep,IT,ios,587.38,29304,881,79,34,0.0
2025-09-25,facebook,fa_0268,Lookalike Scale Sep,ES,android,602.49,19497,478,39,15,0.0
2025-09-26,facebook,fa_0269,Retargeting Loop Sep,PT,android,474.24,18356,550,62,20,0.0
2025-09-27,facebook,fa_0270,Prospecting EU Sep,ES,ios,393.56,14807,440,35,13,0.0
2025-09-28,facebook,fa_0271,Lookalike Scale Sep,NL,android,531.7,15746,531,33,20,0.0
2025-09-29,facebook,fa_0272,Retargeting Loop Sep,SE,ios,482.21,19974,600,65,26,0.0
