date_day,ad_source,campaign_id,campaign_name,country,platform,spend_usd,impressions,clicks,installs,conversions,revenue_usd
2025-04-23,google_ads,go_0113,Generic Search Apr,PL,ios,792.48,9262,577,0,62,0.0
2025-04-24,google_ads,go_0114,Competitor Search Apr,IT,android,727.61,8162,554,0,48,0.0
2025-04-25,google_ads,go_0115,Brand Search Apr,BE,ios,950.07,10800,644,0,61,0.0
2025-04-26,google_ads,go_0116,Generic Search Apr,BE,ios,725.22,6749,468,0,32,0.0
2025-04-27,google_ads,go_0117,Competitor Search Apr,FR,android,876.18,8872,572,0,48,0.0
2025-04-28,google_ads,go_0118,Brand Search Apr,DE,android,1212.94,9264,724,0,59,0.0
2025-04-29,google_ads,go_0119,Generic Search Apr,FR,ios,877.97,8361,558,0,62,0.0
2025-04-30,google_ads,go_0120,Competitor Search Apr,SE,android,1169.58,13222,775,0,74,0.0
2025-05-01,google_ads,go_0121,Brand Search May,PL,android,1157.0,9072,674,0,57,0.0
2025-05-02,google_ads,go_0122,Generic Search May,SE,ios,853.65,9816,652,0,61,0.0
2025-05-03,google_ads,go_0123,Competitor Search May,PL,ios,758.85,8463,517,0,45,0.0
2025-05-04,google_ads,go_0124,Brand Search May,BE,android,892.64,8139,576,0,53,0.0
2025-05-05,google_ads,go_0125,Generic Search May,FR,android,875.59,8671,537,0,35,0.0
2025-05-06,google_ads,go_0126,Competitor Search May,FR,ios,848.45,12270,667,0,38,0.0
2025-05-07,google_ads,go_0127,Brand Search May,FR,ios,1097.57,11076,649,0,55,0.0
2025-05-08,google_ads,go_0128,Generic Search May,IE,android,906.93,9595,738,0,63,0.0
2025-05-09,google_ads,go_0129,Competitor Search May,IT,ios,899.79,8410,671,0,58,0.0
2025-05-10,google_ads,go_0130,Brand Search May,ES,android,886.89,8097,521,0,54,0.0
2025-05-11,google_ads,go_0131,Generic Search May,ES,android,826.25,10534,745,0,62,0.0
2025-05-12,google_ads,go_0132,Competitor Search May,NL,ios,1027.38,13507,725,0,62,0.0
2025-05-13,google_ads,go_0133,Brand Search May,DE,ios,1196.78,9201,686,0,54,0.0
2025-05-14,google_ads,go_0134,Generic Search May,BE,ios,1179.78,10906,724,0,46,0.0
2025-05-15,google_ads,go_0135,Competitor Search May,BE,ios,761.94,7059,510,0,36,0.0
2025-05-16,google_ads,go_0136,Brand Search May,IT,android,1130.92,12013,783,0,60,0.0
2025-05-17,google_ads,go_0137,Generic Search May,PL,android,823.03,7868,529,0,44,0.0
2025-05-18,google_ads,go_0138,Competitor Search May,FR,ios,859.85,13642,738,0,77,0.0
2025-05-19,google_ads,go_0139,Brand Search May,BE,ios,1118.42,9048,641,0,57,0.0
2025-05-20,google_ads,go_0140,Generic Search May,FR,ios,1256.22,14366,905,0,75,0.0
2025-05-21,google_ads,go_0141,Competitor Search May,IT,android,1116.26,11897,829,0,52,0.0
2025-05-22,google_ads,go_0142,Brand Search May,FR,ios,988.64,7389,595,0,56,0.0
2025-05-23,google_ads,go_0143,Generic Search May,SE,android,1065.3,14109,666,0,53,0.0
2025-05-24,google_ads,go_0144,Competitor Search May,SE,ios,649.92,5623,425,0,23,0.0
2025-05-25,google_ads,go_0145,Brand Search May,IE,android,884.32,8124,570,0,50,0.0
2025-05-26,google_ads,go_0146,Generic Search May,SE,ios,1033.64,9985,696,0,61,0.0
2025-05-27,google_ads,go_0147,Competitor Search May,ES,android,837.07,9320,691,0,63,0.0
2025-05-28,google_ads,go_0148,Brand Search May,FR,ios,805.73,11329,720,0,64,0.0
2025-05-29,google_ads,go_0149,Generic Search May,NL,ios,815.49,9588,497,0,37,0.0
2025-05-30,google_ads,go_0150,Competitor Search May,DE,ios,884.17,8956,555,0,46,0.0
2025-05-31,google_ads,go_0151,Brand Search May,NL,android,881.76,9420,601,0,44,0.0
2025-06-01,google_ads,go_0152,Generic Search Jun,DE,ios,742.16,8868,423,0,35,0.0
2025-06-02,google_ads,go_0153,Competitor Search Jun,PT,ios,838.58,8606,610,0,55,0.0
2025-06-03,google_ads,go_0154,Brand Search Jun,IE,ios,890.76,9309,657,0,60,0.0
2025-06-04,google_ads,go_0155,Generic Search Jun,ES,android,1087.17,11848,675,0,51,0.0
2025-06-05,google_ads,go_0156,Competitor Search Jun,DE,android,887.06,10126,677,0,70,0.0
2025-06-06,google_ads,go_0157,Brand Search Jun,SE,ios,820.57,9443,631,0,52,0.0
2025-06-07,google_ads,go_0158,Generic Search Jun,PL,android,988.74,10212,679,0,39,0.0
2025-06-08,google_ads,go_0159,Competitor Search Jun,IT,ios,670.23,7535,498,0,51,0.0
2025-06-09,google_ads,go_0160,Brand Search Jun,NL,ios,986.58,8700,650,0,63,0.0
2025-06-10,google_ads,go_0161,Generic Search Jun,BE,ios,1038.1,9287,632,0,64,0.0
2025-06-11,google_ads,go_0162,Competitor Search Jun,DE,ios,944.11,8448,700,0,59,0.0
2025-06-12,google_ads,go_0163,Brand Search Jun,FR,android,895.8,8722,595,0,48,0.0
2025-06-13,google_ads,go_0164,Generic Search Jun,FR,ios,1087.82,8673,668,0,51,0.0
2025-06-14,google_ads,go_0165,Competitor Search Jun,PL,ios,771.56,7003,545,0,51,0.0
2025-06-15,google_ads,go_0166,Brand Search Jun,NL,ios,825.17,10040,544,0,52,0.0
2025-06-16,google_ads,go_0167,Generic Search Jun,ES,android,918.96,7912,544,0,52,0.0
2025-06-17,google_ads,go_0168,Competitor Search Jun,PT,ios,1136.32,12047,849,0,81,0.0
2025-06-18,google_ads,go_0169,Brand Search Jun,NL,android,810.28,7112,509,0,39,0.0
2025-06-19,google_ads,go_0170,Generic Search Jun,BE,ios,766.55,5635,398,0,35,0.0
2025-06-20,google_ads,go_0171,Competitor Search Jun,ES,android,815.67,7408,570,0,53,0.0
2025-06-21,google_ads,go_0172,Brand Search Jun,PT,ios,745.55,8388,622,0,53,0.0
2025-06-22,google_ads,go_0173,Generic Search Jun,BE,ios,731.94,8541,555,0,60,0.0
2025-06-23,google_ads,go_0174,Competitor Search Jun,DE,ios,941.17,8844,679,0,40,0.0
2025-06-24,google_ads,go_0175,Brand Search Jun,SE,android,842.09,7628,500,0,46,0.0
2025-06-25,google_ads,go_0176,Generic Search Jun,IT,ios,985.46,8871,623,0,51,0.0
2025-06-26,google_ads,go_0177,Competitor Search Jun,DE,ios,746.9,8411,527,0,45,0.0
2025-06-27,google_ads,go_0178,Brand Search Jun,SE,ios,766.5,12461,702,0,60,0.0
2025-06-28,google_ads,go_0179,Generic Search Jun,NL,android,729.9,8844,513,0,43,0.0
2025-06-29,google_ads,go_0180,Competitor Search Jun,SE,ios,684.13,4675,370,0,32,0.0
2025-06-30,google_ads,go_0181,Brand Search Jun,NL,android,820.38,9202,675,0,57,0.0
2025-07-01,google_ads,go_0182,Generic Search Jul,ES,android,848.99,8983,556,0,38,0.0
2025-07-02,google_ads,go_0183,Competitor Search Jul,DE,android,831.37,7237,528,0,49,0.0
2025-07-03,google_ads,go_0184,Brand Search Jul,BE,android,957.51,9836,584,0,54,0.0
2025-07-04,google_ads,go_0185,Generic Search Jul,FR,android,1013.28,10322,625,0,45,0.0
2025-07-05,google_ads,go_0186,Competitor Search Jul,PT,android,886.54,9959,526,0,48,0.0
2025-07-06,google_ads,go_0187,Brand Search Jul,IE,android,773.17,6977,445,0,38,0.0
2025-07-07,google_ads,go_0188,Generic Search Jul,SE,ios,834.89,7336,525,0,48,0.0
2025-07-08,google_ads,go_0189,Competitor Search Jul,PL,android,786.3,5659,492,0,42,0.0
2025-07-09,google_ads,go_0190,Brand Search Jul,SE,ios,786.16,8483,547,0,41,0.0
2025-07-10,google_ads,go_0191,Generic Search Jul,DE,android,722.86,7230,500,0,45,0.0
2025-07-11,google_ads,go_0192,Competitor Search Jul,NL,android,998.4,10851,762,0,48,0.0
2025-07-12,google_ads,go_0193,Brand Search Jul,FR,ios,935.3,7577,563,0,59,0.0
2025-07-13,google_ads,go_0194,Generic Search Jul,FR,android,746.65,12568,773,0,58,0.0
2025-07-14,google_ads,go_0195,Competitor Search Jul,PT,android,954.33,10124,586,0,45,0.0
2025-07-15,google_ads,go_0196,Brand Search Jul,DE,android,642.67,7550,560,0,52,0.0
2025-07-16,google_ads,go_0197,Generic Search Jul,SE,android,914.22,10543,600,0,51,0.0
2025-07-17,google_ads,go_0198,Competitor Search Jul,IT,ios,841.94,8679,619,0,59,0.0
2025-07-18,google_ads,go_0199,Brand Search Jul,PL,ios,930.46,7446,469,0,51,0.0
2025-07-19,google_ads,go_0200,Generic Search Jul,IT,ios,672.28,6541,441,0,41,0.0
2025-07-20,google_ads,go_0201,Competitor Search Jul,NL,android,679.75,6939,493,0,41,0.0
2025-07-21,google_ads,go_0202,Brand Search Jul,SE,android,813.15,8988,475,0,35,0.0
2025-07-22,google_ads,go_0203,Generic Search Jul,IE,ios,840.86,6192,525,0,44,0.0
2025-07-23,google_ads,go_0204,Competitor Search Jul,IE,ios,1179.29,16053,900,0,65,0.0
2025-07-24,google_ads,go_0205,Brand Search Jul,SE,android,1008.61,11965,693,0,61,0.0
2025-07-25,google_ads,go_0206,Generic Search Jul,NL,ios,738.98,5960,427,0,21,0.0
2025-07-26,google_ads,go_0207,Competitor Search Jul,ES,android,732.69,16918,708,0,54,0.0
2025-07-27,google_ads,go_0208,Brand Search Jul,SE,ios,718.67,9906,595,0,47,0.0
2025-07-28,google_ads,go_0209,Generic Search Jul,FR,android,1183.24,11976,828,0,60,0.0
2025-07-29,google_ads,go_0210,Competitor Search Jul,IE,ios,694.25,6140,394,0,37,0.0
2025-07-30,google_ads,go_0211,Brand Search Jul,FR,android,1003.08,12568,831,0,79,0.0
2025-07-31,google_ads,go_0212,Generic Search Jul,NL,android,1027.37,11494,737,0,44,0.0
2025-08-01,google_ads,go_0213,Competitor Search Aug,DE,ios,1194.67,13562,874,0,88,0.0
2025-08-02,google_ads,go_0214,Brand Search Aug,DE,ios,934.25,8916,567,0,45,0.0
2025-08-03,google_ads,go_0215,Generic Search Aug,DE,ios,739.95,5853,483,0,43,0.0
2025-08-04,google_ads,go_0216,Competitor Search Aug,SE,android,719.65,6935,497,0,45,0.0
2025-08-05,google_ads,go_0217,Brand Search Aug,SE,android,795.39,10783,625,0,50,0.0
2025-08-06,google_ads,go_0218,Generic Search Aug,DE,ios,836.74,11725,751,0,65,0.0
2025-08-07,google_ads,go_0219,Competitor Search Aug,FR,android,896.59,7753,571,0,53,0.0
2025-08-08,google_ads,go_0220,Brand Search Aug,IE,android,836.77,6109,474,0,37,0.0
2025-08-09,google_ads,go_0221,Generic Search Aug,ES,android,616.35,7946,441,0,39,0.0
2025-08-10,google_ads,go_0222,Competitor Search Aug,SE,ios,821.81,9695,636,0,61,0.0
2025-08-11,google_ads,go_0223,Brand Search Aug,NL,ios,939.73,11957,560,0,47,0.0
2025-08-12,google_ads,go_0224,Generic Search Aug,SE,android,872.28,12241,748,0,62,0.0
2025-08-13,google_ads,go_0225,Competitor Search Aug,DE,android,860.61,10341,827,0,66,0.0
2025-08-14,google_ads,go_0226,Brand Search Aug,FR,android,841.5,7419,532,0,42,0.0
2025-08-15,google_ads,go_0227,Generic Search Aug,ES,android,791.51,7990,506,0,41,0.0
2025-08-16,google_ads,go_0228,Competitor Search Aug,IT,ios,1020.51,10659,604,0,41,0.0
2025-08-17,google_ads,go_0229,Brand Search Aug,ES,ios,721.07,8146,533,0,45,0.0
2025-08-18,google_ads,go_0230,Generic Search Aug,DE,ios,845.85,8720,577,0,44,0.0
2025-08-19,google_ads,go_0231,Competitor Search Aug,BE,ios,1115.52,11652,790,0,70,0.0
2025-08-20,google_ads,go_0232,Brand Search Aug,PT,ios,876.91,7797,559,0,59,0.0
2025-08-21,google_ads,go_0233,Generic Search Aug,ES,ios,962.4,9840,658,0,63,0.0
2025-08-22,google_ads,go_0234,Competitor Search Aug,NL,ios,794.18,10505,536,0,43,0.0
2025-08-23,google_ads,go_0235,Brand Search Aug,IT,android,714.69,7923,476,0,44,0.0
2025-08-24,google_ads,go_0236,Generic Search Aug,IE,ios,565.81,6215,386,0,33,0.0
2025-08-25,google_ads,go_0237,Competitor Search Aug,ES,ios,984.55,13402,755,0,57,0.0
2025-08-26,google_ads,go_0238,Brand Search Aug,DE,ios,1187.23,9786,752,0,69,0.0
2025-08-27,google_ads,go_0239,Generic Search Aug,PL,android,957.35,10924,618,0,62,0.0
2025-08-28,google_ads,go_0240,Competitor Search Aug,IE,android,970.81,9104,635,0,59,0.0
2025-08-29,google_ads,go_0241,Brand Search Aug,NL,ios,1075.74,11984,822,0,71,0.0
2025-08-30,google_ads,go_0242,Generic Search Aug,ES,ios,880.99,9188,619,0,45,0.0
2025-08-31,google_ads,go_0243,Competitor Search Aug,SE,android,666.22,6899,454,0,37,0.0
2025-09-01,google_ads,go_0244,Brand Search Sep,SE,ios,890.29,14467,853,0,79,0.0
2025-09-02,google_ads,go_0245,Generic Search Sep,PL,ios,948.73,9021,605,0,54,0.0
2025-09-03,google_ads,go_0246,Competitor Search Sep,FR,ios,1169.05,12020,883,0,84,0.0
2025-09-04,google_ads,go_0247,Brand Search Sep,NL,ios,832.28,12685,732,0,58,0.0
2025-09-05,google_ads,go_0248,Generic Search Sep,DE,android,916.92,7174,556,0,30,0.0
2025-09-06,google_ads,go_0249,Competitor Search Sep,FR,ios,788.41,10358,632,0,61,0.0
2025-09-07,google_ads,go_0250,Brand Search Sep,SE,android,818.03,7734,572,0,54,0.0
2025-09-08,google_ads,go_0251,Generic Search Sep,PL,ios,1023.65,11645,748,0,78,0.0
2025-09-09,google_ads,go_0252,Competitor Search Sep,SE,ios,942.55,10351,829,0,86,0.0
2025-09-10,google_ads,go_0253,Brand Search Sep,IT,android,1162.68,11202,894,0,86,0.0
2025-09-11,google_ads,go_0254,Generic Search Sep,FR,ios,891.02,6038,485,0,39,0.0
2025-09-12,google_ads,go_0255,Competitor Search Sep,ES,android,1277.92,8744,735,0,50,0.0
2025-09-13,google_ads,go_0256,Brand Search Sep,BE,ios,837.83,10085,651,0,50,0.0
2025-09-14,google_ads,go_0257,Generic Search Sep,BE,android,892.22,13894,562,0,42,0.0
2025-09-15,google_ads,go_0258,Competitor Search Sep,IE,android,822.64,10972,589,0,40,0.0
2025-09-16,google_ads,go_0259,Brand Search Sep,PT,ios,1038.9,11276,636,0,51,0.0
2025-09-17,google_ads,go_0260,Generic Search Sep,SE,ios,822.34,9328,690,0,67,0.0
2025-09-18,google_ads,go_0261,Competitor Search Sep,DE,android,790.3,8600,637,0,49,0.0
2025-09-19,google_ads,go_0262,Brand Search Sep,BE,ios,1100.26,12973,748,0,64,0.0
2025-09-20,google_ads,go_0263,Generic Search Sep,PL,android,812.41,8070,578,0,54,0.0
2025-09-21,google_ads,go_0264,Competitor Search Sep,FR,ios,681.86,6891,426,0,32,0.0
2025-09-22,google_ads,go_0265,Brand Search Sep,DE,android,709.65,7196,440,0,35,0.0
2025-09-23,google_ads,go_0266,Generic Search Sep,PT,ios,1090.45,10608,717,0,55,0.0
2025-09-24,google_ads,go_0267,Competitor Search Sep,PT,android,992.02,13304,722,0,48,0.0
2025-09-25,google_ads,go_0268,Brand Search Sep,SE,android,1099.71,10195,738,0,67,0.0
2025-09-26,google_ads,go_0269,Generic Search Sep,FR,ios,1121.0,11473,812,0,77,0.0
2025-09-27,google_ads,go_0270,Competitor Search Sep,DE,ios,940.97,10131,816,0,77,0.0
2025-09-28,google_ads,go_0271,Brand Search Sep,SE,ios,554.75,4628,342,0,29,0.0
2025-09-29,google_ads,go_0272,Generic Search Sep,NL,ios,539.9,6730,468,0,35,0.0
2025-09-30,google_ads,go_0273,Competitor Search Sep,PT,ios,1078.74,11540,881,0,89,0.0
2025-10-01,google_ads,go_0274,Brand Search Oct,BE,android,724.84,7413,487,0,30,0.0
2025-10-02,google_ads,go_0275,Generic Search Oct,PL,ios,1140.61,10407,709,0,62,0.0
2025-10-03,google_ads,go_0276,Competitor Search Oct,SE,android,1041.07,12239,697,0,56,0.0
2025-10-04,google_ads,go_0277,Brand Search Oct,IT,ios,806.13,10237,626,0,43,0.0
2025-10-05,google_ads,go_0278,Generic Search Oct,ES,ios,799.14,6577,439,0,43,0.0
2025-10-06,google_ads,go_0279,Competitor Search Oct,NL,ios,762.95,8179,617,0,64,0.0
2025-10-07,google_ads,go_0280,Brand Search Oct,FR,ios,970.56,7000,562,0,45,0.0
2025-10-08,google_ads,go_0281,Generic Search Oct,IE,android,957.99,9602,774,0,61,0.0
2025-10-09,google_ads,go_0282,Competitor Search Oct,IE,ios,1035.7,11033,703,0,61,0.0
2025-10-10,google_ads,go_0283,Brand Search Oct,DE,ios,1256.94,12230,817,0,66,0.0
